Plectonema boryanum bacteriophage LPP-2 (ATCC 18200-B2),$550.00,$467.50,unavailable,"LPP-2, strain SPI",1,freeze-dried,ATCC  341: CHU #10 medium,Temperature: 26Celsius Atmosphere: Aerobic under 150 foot candles of light,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Characterization
Plectonema boryanum bacteriophage LPP-1 (ATCC 18200-B1),$550.00,$467.50,unavailable,LPP-1 [ATCC 15581-B1],1,freeze-dried,ATCC  341: CHU #10 medium,"Temperature: 26Celsius 
Atmosphere: Aerobic under 150 foot candles of light",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Characterization
Clostridium sporogenes bacteriophage 72-L (ATCC 17886-B6),$550.00,$467.50,unavailable,72-L,1,freeze-dried,ATCC  51: AC Broth,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium sporogenes bacteriophage 72-S (ATCC 17886-B5),$550.00,$467.50,unavailable,72-S,1,freeze-dried,ATCC  51: AC Broth,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium sporogenes bacteriophage 70 (ATCC 17886-B3),$550.00,$467.50,unavailable,70,1,freeze-dried,ATCC  51: AC Broth,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium sporogenes bacteriophage 59 (ATCC 17886-B1),$550.00,$467.50,unavailable,59,1,freeze-dried,ATCC  51: AC Broth,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage Ox6 (ATCC 15593-B1),$550.00,$467.50,unavailable,Ox6,1,frozen,ATCC  270: Nutrient agar with NaCl and sodium citrate,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Erwinia amylovora bacteriophage 4S (ATCC 19383-B2),$550.00,$467.50,unavailable,4S,1,freeze-dried,ATCC  272: Nutrient glucose medium,Temperature: 28Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacillus subtilis bacteriophage SP8 (ATCC 15563-B1),$550.00,$467.50,unavailable,SP8,1,frozen,ATCC  648: Penassay broth (Antibiotic  3)  with 0.001 M Mg++,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage B3 (ATCC 15692-B1),$550.00,$467.50,unavailable,B3,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Mycobacterium vaccae bacteriophage B5 (ATCC 15483-B1),$550.00,$467.50,unavailable,B5,1,unavailable,"ATCC  1395: Middlebrook 7H9 broth with ADC enrichment
ATCC  173: Middlebrook 7H10 agar with Middlebrook OADC enrichment",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage 44 (ATCC 14209-B1),$550.00,$467.50,unavailable,44,1,freeze-dried,ATCC  1325: Berk’s,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage 109 (ATCC 14212-B1),$550.00,$467.50,unavailable,109,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,"Temperature: 37Celsius Atmosphere: 

Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage 95 (ATCC 14211-B1),$550.00,$467.50,unavailable,95,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,"Temperature: 37Celsius Atmosphere: 

Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage 73 (ATCC 14210-B1),$550.00,$467.50,unavailable,73,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage 24 (ATCC 14207-B1),$550.00,$467.50,unavailable,24,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage 16 (ATCC 14206-B1),$550.00,$467.50,unavailable,16,1,frozen,ATCC  44: Brain Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Shigella flexneri bacteriophage D20 (ATCC 12661-B1),$550.00,$467.50,unavailable,D20,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas putida bacteriophage gh-1 (ATCC 12633-B1),$550.00,$467.50,unavailable,gh-1,1,freeze-dried,ATCC  3: Nutrient agar or nutrient broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Streptococcus sp. bacteriophage 1B (ATCC 12170-B1),$550.00,$467.50,unavailable,Enterococcus phage 1B,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage 6C (ATCC 12144-B4),$550.00,$467.50,unavailable,6C,1,freeze-dried,ATCC  365: Starch agar medium for Pseudomonas,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage 8 (ATCC 12144-B2),$550.00,$467.50,unavailable,8,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage 49B (ATCC 12142-B1),$550.00,$467.50,unavailable,49B,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage 5 (ATCC 12141-B1),$550.00,$467.50,unavailable,5,1,frozen,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation   Section,unavailable
Escherichia coli bacteriophage 24B (ATCC 12142-B2),$550.00,$467.50,unavailable,24B,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage FCZ (ATCC 12142-B5),$550.00,$467.50,unavailable,FCZ,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage 53 alpha (ATCC 12142-B4),$550.00,$467.50,unavailable,53 alpha,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Streptococcus sp. bacteriophage 1A (ATCC 12169-B1),$550.00,$467.50,unavailable,Enterococcus phage 1A,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Paenibacillus polymyxa bacteriophage C (ATCC 12060-B3),$550.00,$467.50,unavailable,C,1,frozen,ATCC  265: Enriched nutrient broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation   Section,unavailable
Pseudomonas aeruginosa bacteriophage Pc (ATCC 12055-B3),$550.00,$467.50,unavailable,Pc,1,freeze-dried,ATCC  3: Nutrient agar or nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,unavailable
Paenibacillus polymyxa bacteriophage D (ATCC 12060-B4),$550.00,$467.50,unavailable,D,1,frozen,ATCC  265: Enriched nutrient broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation   Section,unavailable
Paenibacillus polymyxa bacteriophage A (ATCC 12060-B1),$550.00,$467.50,unavailable,A,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation   Section,unavailable
Pseudomonas aeruginosa bacteriophage Pb (ATCC 12055-B2),$550.00,$467.50,unavailable,Pb,1,freeze-dried,ATCC  3: Nutrient agar or nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage Pa (ATCC 12055-B1),$550.00,$467.50,unavailable,Pa,1,freeze-dried,ATCC  3: Nutrient agar or nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to   8Celsius Live Culture: See Propagation Section,unavailable
Bacillus mycoides bacteriophage (ATCC 11986-B1),$550.00,$467.50,unavailable,unavailable,1,freeze-dried,ATCC  254: Heart Infusion Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Streptomyces griseus subsp. griseus bacteriophage 22653 (ATCC 11984-B1),$550.00,$467.50,unavailable,22653 [Carvajal's strain 1],1,freeze-dried,"ATCC  196: Yeast malt extract agar
ATCC  1877: ISP  1",Temperature: 26Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Mycobacterium sp. bacteriophage (ATCC 11761-B1),$550.00,$467.50,unavailable,unavailable,2,freeze-dried,"ATCC  1395: Middlebrook 7H9 broth with ADC enrichment
ATCC  173: Middlebrook 7H10 agar with Middlebrook OADC enrichment",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Mycobacterium phlei bacteriophage (ATCC 11728-B1),$550.00,$467.50,unavailable,unavailable,2,freeze-dried,"ATCC  173: Middlebrook 7H10 agar with Middlebrook OADC enrichment
ATCC  1395: Middlebrook 7H9 broth with ADC enrichment
ATCC  90: Lowenstein Jenson medium",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Lactococcus lactis subsp. cremoris bacteriphage w (ATCC 11603-B1),$550.00,$467.50,unavailable,W,1,frozen,ATCC  33: Tomato juice agar,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage C33 (ATCC 11303-B21),$550.00,$467.50,unavailable,C33,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage 184 (ATCC 11303-B19),"For-Profit:
$235.00",,unavailable,184,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage G178 (ATCC 11303-B16),$550.00,$467.50,unavailable,G178,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage C204 (ATCC 11303-B13),$550.00,$467.50,unavailable,C204,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage BG3 (ATCC 11303-B10),$550.00,$467.50,unavailable,BG3,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Xanthomonas arboricola pathovar pruni bacteriophage XP2 (ATCC 10016-B2),$550.00,$467.50,unavailable,XP2,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 30Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Xanthomonas arboricola pathovar pruni bacteriophage XP1 (ATCC 10016-B1),$550.00,$467.50,unavailable,XP1,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 30Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Klebsiella pneumoniae subsp. pneumoniae bacteriophage 92 (ATCC 23357-B1),$550.00,$467.50,unavailable,92,1,frozen,ATCC  3: Nutrient agar or nutrient broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Klebsiella pneumoniae subsp. pneumoniae bacteriophage 60 (ATCC 23356-B1),$550.00,$467.50,unavailable,60,1,frozen,ATCC  3: Nutrient agar or nutrient broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage P14 (ATCC 11988-B1),$550.00,$467.50,unavailable,P14,1,freeze-dried,ATCC  265: Enriched nutrient broth,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius . Storage at -20Celsius  may cause inactivation of the phage.,unavailable
Streptococcus pyogenes bacteriophage A6 (ATCC 12203-B1),$550.00,$467.50,unavailable,A6,1,freeze-dried,ATCC  235: Todd-Hewitt broth,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage CDC 83A (ATCC 27706-B1),$550.00,$467.50,unavailable,CDC 83A,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Staphylococcus aureus subsp. aureus bacteriophage CDC 79 (ATCC 27693-B2),$550.00,$467.50,unavailable,CDC 79,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Pseudomonas fluorescens bacteriophage phi-S1 (ATCC 27663-B1),$376.00,$319.60,unavailable,Phi-S1,1,freeze-dried,ATCC  691: Pseudomonas phage medium,"Temperature: 26Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 6 (ATCC 27704-B1),$550.00,$467.50,unavailable,6,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Escherichia coli bacteriophage T4 (ATCC 11303-B40),$550.00,$467.50,unavailable,"T4 rII PT1, partial deletion rII",1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage T4 (ATCC 11303-B39),$550.00,$467.50,unavailable,"T4 rIIa 44, rIIA mutant",1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage r638 (ATCC 11303-B36),$550.00,$467.50,unavailable,r638,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage r187 (ATCC 11303-B35),$550.00,$467.50,unavailable,r187,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage rJ3 (ATCC 11303-B31),$550.00,$467.50,unavailable,rJ3,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage rEDb50 (ATCC 11303-B29),$550.00,$467.50,unavailable,rEDb50,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage r1589 (ATCC 11303-B32),$550.00,$467.50,unavailable,r1589,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage rH23 (ATCC 11303-B30),$550.00,$467.50,unavailable,rH23,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage rEDb45 (ATCC 11303-B28),$550.00,$467.50,unavailable,rEDb45,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage rEDb44 (ATCC 11303-B27),$550.00,$467.50,unavailable,rEDb44,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage r196 (ATCC 11303-B34),$550.00,$467.50,unavailable,r196,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage 221 (ATCC 11303-B22),$550.00,$467.50,unavailable,221,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage 547 (ATCC 11303-B17),$550.00,$467.50,unavailable,547,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage rED220 (ATCC 11303-B26),$550.00,$467.50,unavailable,rED220,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage UV1 (ATCC 11303-B15),$550.00,$467.50,unavailable,UV1,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage r71 (ATCC 11303-B25),$550.00,$467.50,unavailable,r71,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage UV47 (ATCC 11303-B11),$550.00,$467.50,unavailable,UV47,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage rA105 (ATCC 11303-B37),$550.00,$467.50,unavailable,rA105,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage rEDa41 (ATCC 11303-B24),$550.00,$467.50,unavailable,rEDa41,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Escherichia coli bacteriophage T1 (ATCC 11303-B1),$235.00,$199.75,unavailable,T1,1,frozen,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,-80Celsius  or colder,unavailable
Escherichia coli bacteriophage fr (ATCC 15767-B1),$376.00,$319.60,unavailable,fr,1,freeze-dried,ATCC  212: Yeast-tryptone medium,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage CDC 29 (ATCC 27705-B1),$235.00,$199.75,unavailable,CDC 29,1,freeze-dried,ATCC  1831: Nutrient Broth/Agar w/ 400ug/ml Calcium Chloride,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Escherichia coli bacteriophage T6 (ATCC 11303-B6),$376.00,$319.60,unavailable,T6,1,freeze-dried,ATCC  129: Nutrient agar/stabs/broth with 0.5% NaCl,Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage K (ATCC 19685-B1),$402.00,$341.70,unavailable,K,1,freeze-dried,ATCC  44: Brain Heart Infusion Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage 54 (ATCC 27695-B1),$235.00,$199.75,unavailable,54,1,freeze-dried,unavailable,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius . Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Escherichia coli bacteriophage P1 (ATCC 25404-B1),$67.00,$56.95,unavailable,"P1 [ATCC 11303-B23, P1kc]",1,frozen,"ATCC  1065: LB Agar/Broth, Miller",Temperature: 37Celsius Atmosphere: Aerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Pseudomonas aeruginosa bacteriophage Lindberg 21 (ATCC BAA-28-B2),$376.00,$319.60,unavailable,HER-3,1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,"Temperature: 37Celsius 
Atmosphere: Aerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Staphylococcus aureus subsp. aureus bacteriophage UC 18 (ATCC 15752-B1),$376.00,$319.60,unavailable,UC 18,1,freeze-dried,ATCC  18: Trypticase Soy Agar/Broth,Temperature: 37Celsius Atmosphere: Aerobic,Store filtrate at 4Celsius .  Storage at 20Celsius  may cause inactivation of the phage.,unavailable
Salmonella enterica subsp. enterica serovar Typhimurium bacteriophage SL-1 (ATCC 40282),$376.00,$319.60,unavailable,SL-1,1,freeze-dried,unavailable,unavailable,unavailable,unavailable
