Clostridium collagenovorans Jain and Zeikus (ATCC 49001),$550.00,$467.50,NA,NA,SG [DSM 3089],1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/49001.ashx
Clostridium proteolyticum Jain and Zeikus (ATCC 49002),$550.00,$467.50,NA,NA,CG [DSM 3090],1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/49002.ashx
Clostridium tetani (Flugge) Bergey et al. (ATCC 454),$550.00,$467.50,NA,NA,VI/1 [L.S. McClung 2009],2,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Produces toxin VI,https://www.atcc.org/~/ps/454.ashx
Clostridium tetani (Flugge) Bergey et al. (ATCC 453),$550.00,$467.50,NA,NA,V/2 [L.S. McClung 2008],2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,NA,NA,NA,Produces toxin V,https://www.atcc.org/~/ps/453.ashx
Prevotella melaninogenica (Oliver and Wherry) Shah and Collins emend. Wu et al. (ATCC 43982),$550.00,$467.50,NA,Bacteroides melaninogenicus (Oliver and Wherry) Roy and Kelly,VPI 9343 [N-58-71A],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/43982.ashx
Clostridium puniceum Lund et al. (ATCC 43978),$550.00,$467.50,NA,NA,NCIMB 11596,1,freeze-dried,ATCC  1869: PRAS-PYG with Tween 80,Temperature: 26.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43978.ashx
Clostridium viride Buckel et al. (ATCC 43977),$550.00,$467.50,NA,Clostridium aminovalericum Hardman and Stadtman,T2-7 [DSM 6836],1,freeze-dried,ATCC  1626: Clostridium aminovalericum medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Degrades 5-aminovaleric acid,https://www.atcc.org/~/ps/43977.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 43937),$550.00,$467.50,NA,NA,F1355 [WAL 78-189A],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,2Celsius  to 8Celsius,NA,NA,NA,https://www.atcc.org/~/ps/43937.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 43935),$550.00,$467.50,NA,NA,F1353 [WAL 79-84F],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43935.ashx
Blautia producta (Prevot) Liu et al. (ATCC 43917),$550.00,$467.50,NA,Peptostreptococcus productus (Prevot) Smith,Marburg,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Carbon monoxide utilization,https://www.atcc.org/~/ps/43917.ashx
Fibrobacter intestinalis Montgomery et al. (ATCC 43854),$550.00,$467.50,NA,NA,NR9,1,freeze-dried,NA,"Temperature: 37.0Celsius Atmosphere: Under a gas mixture of 97% CO2, 3% H2",NA,NA,NA,NA,https://www.atcc.org/~/ps/43854.ashx
Eubacterium saburreum (Prevot) Holdeman and Moore (ATCC 43850),$550.00,$467.50,NA,NA,T18,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43850.ashx
Clostridium stercorarium subsp. thermolacticum (LeRuyet et al.) Fardeau et al. (ATCC 43738),$550.00,$467.50,NA,Clostridium thermolacticum LeRuyet et al.,DSM 2911 [TC21],1,freeze-dried,ATCC  1613: Clostridium thermolacticum medium,Temperature: 60.0Celsius Atmosphere: Anaerobic,NA,NA,NA,"Degrades starchDegrades xylanProduces lactic acid lactateProduces lactate from xylan, starch, and various sugarsBiotechnology",https://www.atcc.org/~/ps/43738.ashx
Eubacterium angustum Beuscher and Andreesen (ATCC 43737),$550.00,$467.50,NA,NA,DSM 1989 [MK-1],1,freeze-dried,ATCC  1782: Eubacterium angustum medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43737.ashx
Clostridium sp. (ATCC 43726),$550.00,$467.50,NA,NA,NA,1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Max Temperature: 37.0Celsius Min Temperature: 35.0Celsius,NA,NA,NA,NA,https://www.atcc.org/~/ps/43726.ashx
Eubacterium yurii subsp. yurii Margaret and Krywolap (ATCC 43713),$550.00,$467.50,NA,NA,CSF,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Characterization,https://www.atcc.org/~/ps/43713.ashx
,$550.00,$467.50,NA,Bacteroides ureolyticus Jackson and Goodman,P1N10,2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/43604.ashx
,$550.00,$467.50,NA,Bacteroides ureolyticus Jackson and Goodman,P1N20,2,freeze-dried,ATCC  1539: Modified chopped meat medium (ATCC medium 1490) with formate and fumarate,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/43605.ashx
Bacteroides ureolyticus Jackson and Goodman (ATCC 43606),$550.00,$467.50,seqeunce available,Bacteroides ureolyticus Jackson and Goodman,P2N12,2,freeze-dried,ATCC  1539: Modified chopped meat medium (ATCC medium 1490) with formate and fumarate,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/43606.ashx
Clostridioides difficile (Prevot) Lawson et al. (ATCC 43603),$550.00,$467.50,NA,Clostridium difficile (Hall and O'Toole) Prevot,5036,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  2722: Supplemented Tryptic Soy Broth/Agar",Temperature:  35Celsius  to 37Celsius Atmosphere:  Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43603.ashx
Clostridioides difficile (Prevot) Lawson et al. (ATCC 43601),$550.00,$467.50,NA,Clostridium difficile (Hall and O'Toole) Prevot,7322,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 35Celsius  to 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/43601.ashx
Selenomonas infelix Moore et al. (ATCC 43532),$550.00,$467.50,NA,NA,VPI D75B-30,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43532.ashx
Selenomonas artemidis Moore et al. (ATCC 43528),$550.00,$467.50,NA,NA,VPI D22B-14,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 47.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43528.ashx
Selenomonas dianae Moore et al. (ATCC 43527),$550.00,$467.50,NA,NA,VPI D19A-11,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43527.ashx
Bacteroides galacturonicus Jensen and Canale-Parola (ATCC 43244),$550.00,$467.50,NA,NA,N6,2,freeze-dried,ATCC  1548: Anaerobic glucuronic acid,Temperature: 37.0Celsius Atmosphere: Anaerobic,2Celsius  to 8Celsius,NA,NA,Produces exopolygalacturonate lyase exopectate lyase,https://www.atcc.org/~/ps/43244.ashx
Leptotrichia buccalis (Robin) Trevisan (ATCC 43174),$550.00,$467.50,NA,NA,RYC 29853,2,freeze-dried,ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/43174.ashx
Anaerobaculum mobile Menes and Muxi (ATCC 43122),$550.00,$467.50,NA,Acetomicrobium flavidum Soutschek et al.,DSM 20664,1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 50Celsius Atmosphere: Anaerobic,NA,NA,NA,Produces nickel-iron hydrogenase NiFe hydrogenaseBiotechnology,https://www.atcc.org/~/ps/43122.ashx
Mobiluncus curtisii (ATCC 43063),$550.00,$467.50,NA,Falcivibrio vaginalis Hammann et al.,V125 [DSM 2711],2,frozen,ATCC  1257: ETSA medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/43063.ashx
Clostridium acetobutylicum McCoy et al. emend. Keis et al. (ATCC 39236),$550.00,$467.50,NA,NA,B-11-3,1,freeze-dried,ATCC  1500: Corn starch soluble medium (CSSM),Max Temperature: 37.0Celsius Min Temperature: 35.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Produces acetoneProduces butyl alcohol butanol,https://www.atcc.org/~/ps/39236.ashx
Clostridium tetanomorphum (Bulloch et al.) Bergey et al. (ATCC 3606),$550.00,$467.50,NA,NA,149 [L.S. McClung 1719],1,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/3606.ashx
Clostridium butyricum Prazmowski (ATCC 3627),$550.00,$467.50,NA,Clostridium perfringens (Veillon and Zuber) Hauduroy et al.,"[A.J. Wilsdon type B, strain 37, L.S. McClung 1996]",1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/3627.ashx
Eubacterium xylanophilum van Gylswyk and van der Toorn (ATCC 35991),$550.00,$467.50,NA,NA,X6C58,1,freeze-dried,ATCC  1841: Buffered clostridial medium with cellobiose,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Degrades xylan,https://www.atcc.org/~/ps/35991.ashx
Trichococcus pasteurii (Schink) Liu et al. (ATCC 35945),$550.00,$467.50,NA,Ruminococcus pasteurii Schink,"DSM 2381 [CCUG 37395, CIP 104580, KoTa2]",1,frozen,ATCC  1729: Ruminococcus pasteuri medium,Temperature: 30.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35945.ashx
Acetivibrio cellulolyticus Patel et al. (ATCC 35928),$550.00,$467.50,NA,Acetivibrio cellulosolvens Khan et al.,BAS [NRCC 2936],1,freeze-dried,"ATCC  1191: Clostridium thermocellum medium (ATCC medium 1190) with 18.75 g filter paper substituted for the glucose
ATCC  1191: Clostridium thermocellum medium (ATCC medium 1190) with 18.75 g filter paper substituted for the glucose
ATCC  1734: Cellulolytic medium with rumen fluid",Max Temperature: 37.0Celsius Min Temperature: 35.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35928.ashx
Hungateiclostridium thermocellum Zhang et al. (ATCC 35609),"For-Profit:
$376.00",,NA,Clostridium thermocellum Viljoen et al.,LQRI,1,freeze-dried,"ATCC  1190: Thermoanaerobacter ethanolicus medium
ATCC  1190: Thermoanaerobacter ethanolicus medium
ATCC  1465: Basal thermophile medium",Temperature: 60.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Degrades celluloseProduces ethyl alcohol ethanolProduction of ethanol from celluloseBiotechnology,https://www.atcc.org/~/ps/35609.ashx
Fervidobacterium nodosum Patel et al. (ATCC 35602),$550.00,$467.50,NA,NA,Rt17-B1,1,frozen,ATCC  1465: Basal thermophile medium,Temperature: 70.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35602.ashx
Bacteroides pyogenes Benno et al. (ATCC 35418),$550.00,$467.50,NA,NA,[DSM 20611],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35418.ashx
Clostridium stercorarium subsp. stercorarium Madden emend. Fardeau et al. (ATCC 35414),$550.00,$467.50,NA,Clostridium stercorarium Madden,NCIB 11754,1,freeze-dried,ATCC  1411: Cellulolytic medium for thermophiles,Temperature: 60.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Produces alpha-glucuronidaseBiotechnology,https://www.atcc.org/~/ps/35414.ashx
Clostridium sp. (ATCC 35392),$550.00,$467.50,NA,Clostridium umas,B 11,1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35392.ashx
Clostridium novyi (Migula) Bergey et al. (ATCC 3540),$550.00,$467.50,NA,NA,15197 [L.S. McClung 1967],2,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,"Temperature: 37Celsius 
Atmosphere: Anaerobic",NA,NA,NA,NA,https://www.atcc.org/~/ps/3540.ashx
Clostridium papyrosolvens Madden et al. (ATCC 35413),$550.00,$467.50,NA,NA,NCIB 11394,1,freeze-dried,ATCC  1412: Cellulolytic medium with sea salts,Temperature: 26.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/35413.ashx
Clostridium populeti Sleat and Mah (ATCC 35295),$550.00,$467.50,NA,NA,743A,1,freeze-dried,ATCC  1345: Anaerobic cellulolytic medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Degrades celluloseProduces butyrates butyrateProduces butyrates in degradation of cellulose,https://www.atcc.org/~/ps/35295.ashx
Mobiluncus mulieris Spiegel and Roberts (ATCC 35239),"For-Profit:
$376.00",,NA,NA,BV 26-9,1,freeze-dried,ATCC  1257: ETSA medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Characterization,https://www.atcc.org/~/ps/35239.ashx
Clostridium purinilyticum Durre et al. (ATCC 33906),$550.00,$467.50,NA,NA,DSM 1384 [WA1],1,freeze-dried,ATCC  1300: Clostridium acidiurici medium,Max Temperature: 37.0Celsius Min Temperature: 35.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33906.ashx
Prevotella veroralis (Watabe et al.) Shah and Collins emend. Wu et al. (ATCC 33779),$550.00,$467.50,NA,Bacteroides veroralis Watabe et al.,VPI D22A-7,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33779.ashx
Propionispira arboris Schink et al. (ATCC 33732),$550.00,$467.50,NA,NA,12B4,1,frozen,"ATCC  1277: Propionispira medium (ATCC medium 1045) with 0.1% yeast extract and 0.4% sodium lactate
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 30Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Produces propionic acid,https://www.atcc.org/~/ps/33732.ashx
Prevotella buccae (Holdeman et al.) Shah and Collins (ATCC 33691),$550.00,$467.50,NA,Bacteroides capillus Kornman and Holt,1363.08,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Characterization,https://www.atcc.org/~/ps/33691.ashx
Prevotella buccae (Holdeman et al.) Shah and Collins (ATCC 33690),$550.00,$467.50,NA,Bacteroides capillus Kornman and Holt,938.11,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Characterization,https://www.atcc.org/~/ps/33690.ashx
Prevotella buccae (Holdeman et al.) Shah and Collins (ATCC 33689),$550.00,$467.50,NA,Bacteroides capillus Kornman and Holt,925.08,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Characterization,https://www.atcc.org/~/ps/33689.ashx
Eubacterium fissicatena Taylor (ATCC 33661),$550.00,$467.50,NA,NA,NCIB 10446,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33661.ashx
Fusobacterium simiae Slots and Potts (ATCC 33568),$550.00,$467.50,NA,NA,7511 R2-13,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33568.ashx
Veillonella caviae Mays et al. (ATCC 33540),$550.00,$467.50,NA,NA,VPI 12140,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33540.ashx
,$550.00,$467.50,NA,Bacteroides ureolyticus Jackson and Goodman,B 912,2,freeze-dried,ATCC  989: Chopped meat medium (ATCC medium 593) with formate and fumarate,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Characterization,https://www.atcc.org/~/ps/33481.ashx
,$550.00,$467.50,NA,Bacteroides ureolyticus Jackson and Goodman,UAH 1,2,freeze-dried,ATCC  989: Chopped meat medium (ATCC medium 593) with formate and fumarate,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Characterization,https://www.atcc.org/~/ps/33480.ashx
Pectinatus frisingensis Schleifer et al. (ATCC 33332),$550.00,$467.50,NA,Pectinatus cerevisiiphilus Lee et al. emend. Schleifer et al.,VTT-E-79100,1,freeze-dried,ATCC  416: Lactobacilli MRS Agar/Broth,"Temperature: 30Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Characterization,https://www.atcc.org/~/ps/33332.ashx
Acetivibrio ethanolgignens Robinson and Ritchie (ATCC 33324),$550.00,$467.50,NA,NA,77-6,1,freeze-dried,"ATCC  1237: Modified peptone-yeast extract glucose (MPYG)
ATCC  1237: Modified peptone-yeast extract glucose (MPYG)
ATCC  1365: E medium for anaerobes (ATCC medium 602) with 0.1% cellobiose",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33324.ashx
Prevotella oralis (Loesche et al.) Shah and Collins (ATCC 33321),$550.00,$467.50,NA,Bacteroides oralis Loesche et al.,VPI 5832,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33321.ashx
Eubacterium saburreum (Prevot) Holdeman and Moore (ATCC 33319),$550.00,$467.50,NA,NA,T110,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33319.ashx
Eubacterium saburreum (Prevot) Holdeman and Moore (ATCC 33318),$550.00,$467.50,NA,NA,02,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33318.ashx
Prevotella zoogleoformans (Weinberg et al.) Shah and Collins emend. Moore et al. (ATCC 33285),$550.00,$467.50,NA,Bacteroides zoogleoformans (Weinberg et al.) Cato et al.,VPI D28K-1,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33285.ashx
Anaerovibrio lipolyticus Hungate (ATCC 33276),$550.00,$467.50,NA,Anaerovibrio lipolytica Hungate,"VPI 7553 [AB 295B, DSM 3074]",1,freeze-dried,"ATCC  1015: Chopped meat carbohydrate medium (ATCC  593) with 0.1% cellobiose, 0.1% maltose and 0.1% starch",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33276.ashx
Eubacterium saburreum (Prevot) Holdeman and Moore (ATCC 33271),$550.00,$467.50,NA,NA,VPI 11763 [T2],1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33271.ashx
Prevotella denticola (Shah and Collins) Shah and Collins emend. Wu et al. (ATCC 33184),$550.00,$467.50,NA,Bacteroides melaninogenicus subsp. melaninogenicus (Oliver and Wherry) Holdeman and Moore,VPI D25C2A,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33184.ashx
Prevotella denticola (Shah and Collins) Shah and Collins emend. Wu et al. (ATCC 33185),$550.00,$467.50,NA,Bacteroides melaninogenicus subsp. melaninogenicus (Oliver and Wherry) Holdeman and Moore,VPI 10043 [Emory 12781-74B],2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33185.ashx
Selenomonas sputigena (Flugge) Boskamp (ATCC 33150),$550.00,$467.50,NA,NA,VPI 10068 [JCM 6580],1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33150.ashx
Clostridium polysaccharolyticum (van Gylswyk) van Gylswyk et al. (ATCC 33142),$550.00,$467.50,NA,Fusobacterium polysaccharolyticum van Gylswyk,B,1,frozen,ATCC  1560: Cellulolytic medium with rumen fluid,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33142.ashx
Porphyromonas macacae (Slots and Genco) Love (ATCC 33141),$550.00,$467.50,NA,Bacteroides melaninogenicus subsp. macacae Slots and Genco,7728-L6C,2,freeze-dried,ATCC  2722: Supplemented Tryptic Soy Broth/Agar,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33141.ashx
Mogibacterium timidum (Holdeman et al.) Nakazawa et al. (ATCC 33092),$550.00,$467.50,NA,Eubacterium timidum Holdeman et al.,VPI D10B-17 [CIP 105797],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Characterization,https://www.atcc.org/~/ps/33092.ashx
Clostridium laniganii McClung and McCoy (ATCC 33053),$550.00,$467.50,NA,NA,248 UNSW 047500 [11-2],1,freeze-dried,ATCC  1126: Potato medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/33053.ashx
Dichelobacter nodosus (Beveridge) Dewhirst et al. (ATCC 31545),$550.00,$467.50,NA,Bacteroides nodosus (Beveridge) Dewhirst et al.,CN6476 [CSIRO 198],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,NA,https://www.atcc.org/~/ps/31545.ashx
Clostridium cocleatum Kaneuchi et al. (ATCC 29902),$550.00,$467.50,NA,NA,I50 [NCTC 11210],1,frozen,ATCC  1004: Sweet E broth for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29902.ashx
Bacteroides coagulans Eggerth and Gagnon (ATCC 29798),$550.00,$467.50,NA,NA,VPI 8755 [EUH 581-73],2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29798.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 29762),$550.00,$467.50,NA,NA,2044R3,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,Rifampicin-resistant,NA,NA,https://www.atcc.org/~/ps/29762.ashx
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 29771),$550.00,$467.50,NA,NA,2044 [CDC 1261; M-488],2,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1080: Schaedler broth
ATCC  593: Chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29771.ashx
Clostridium subterminale (Hall and Whitehead) Spray (ATCC 29748),$550.00,$467.50,NA,NA,SB4,1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29748.ashx
Ruminobacter amylophilus (Hamlin and Hungate) Stackebrandt and Hippe (ATCC 29744),$550.00,$467.50,NA,NA,"VPI 2502B [DSM 1361, H-18]",1,freeze-dried,"ATCC  1102: Chopped meat carbohydrate medium with 0.1% cellobiose, 0.1% maltose, 0.1% starch, and 0.1% Tween 80",Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Produces succinic acid,https://www.atcc.org/~/ps/29744.ashx
Clostridium sp. (ATCC 29733),$550.00,$467.50,NA,Clostridium P,VPI C48-50,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,Degrades bile salts,https://www.atcc.org/~/ps/29733.ashx
Rikenella microfusus (Kaneuchi and Mitsuoka) Collins et al. (ATCC 29728),$550.00,$467.50,NA,Bacteroides microfusus Kaneuchi and Mitsuoka,Q-1 [NCTC 11190],1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,NA,NA,NA,NA,https://www.atcc.org/~/ps/29728.ashx
Bacteroides vulgatus Eggerth and Gagnon (ATCC 29327),$550.00,$467.50,NA,NA,WAL 1887,2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,NA,NA,Susceptibility disc testing antibiotics,https://www.atcc.org/~/ps/29327.ashx
