Clostridium intestinale Lee et al. (ATCC 49213),$550.00,$467.50,unavailable,Catt 39 [JCM 7506],1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Fusobacterium ulcerans Adriaans and Shah (ATCC 49186),$550.00,$467.50,unavailable,NCTC 12112,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Characterization
Eubacterium acidaminophilum Zindel et al. (ATCC 49065),$550.00,$467.50,unavailable,[DSM 3953],1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  1490: Modified chopped meat medium
ATCC  1662: Eubacterium acidaminophilum",Temperature: 30.0Celsius Atmosphere: Anaerobic,unavailable,Degrades amino acids
Bacteroides sp. (ATCC 49057),$550.00,$467.50,unavailable,M94 [DSM 4558],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Characterization
Clostridium collagenovorans Jain and Zeikus (ATCC 49001),$550.00,$467.50,unavailable,SG [DSM 3089],1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium proteolyticum Jain and Zeikus (ATCC 49002),$550.00,$467.50,unavailable,CG [DSM 3090],1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium tetani (Flugge) Bergey et al. (ATCC 454),$550.00,$467.50,unavailable,VI/1 [L.S. McClung 2009],2,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Produces toxin VI
Clostridium tetani (Flugge) Bergey et al. (ATCC 453),$550.00,$467.50,unavailable,V/2 [L.S. McClung 2008],2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,unavailable,Produces toxin V
Prevotella melaninogenica (Oliver and Wherry) Shah and Collins emend. Wu et al. (ATCC 43982),$550.00,$467.50,unavailable,VPI 9343 [N-58-71A],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium puniceum Lund et al. (ATCC 43978),$550.00,$467.50,unavailable,NCIMB 11596,1,freeze-dried,ATCC  1869: PRAS-PYG with Tween 80,Temperature: 26.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium viride Buckel et al. (ATCC 43977),$550.00,$467.50,unavailable,T2-7 [DSM 6836],1,freeze-dried,ATCC  1626: Clostridium aminovalericum medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Degrades 5-aminovaleric acid
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 43937),$550.00,$467.50,unavailable,F1355 [WAL 78-189A],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 37Celsius Atmosphere: Anaerobic,2Celsius  to 8Celsius,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 43935),$550.00,$467.50,unavailable,F1353 [WAL 79-84F],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Blautia producta (Prevot) Liu et al. (ATCC 43917),$550.00,$467.50,unavailable,Marburg,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Carbon monoxide utilization
Fibrobacter intestinalis Montgomery et al. (ATCC 43854),$550.00,$467.50,unavailable,NR9,1,freeze-dried,unavailable,"Temperature: 37.0Celsius Atmosphere: Under a gas mixture of 97% CO2, 3% H2",unavailable,unavailable
Eubacterium saburreum (Prevot) Holdeman and Moore (ATCC 43850),$550.00,$467.50,unavailable,T18,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium stercorarium subsp. thermolacticum (LeRuyet et al.) Fardeau et al. (ATCC 43738),$550.00,$467.50,unavailable,DSM 2911 [TC21],1,freeze-dried,ATCC  1613: Clostridium thermolacticum medium,Temperature: 60.0Celsius Atmosphere: Anaerobic,unavailable,"Degrades starchDegrades xylanProduces lactic acid lactateProduces lactate from xylan, starch, and various sugarsBiotechnology"
Eubacterium angustum Beuscher and Andreesen (ATCC 43737),$550.00,$467.50,unavailable,DSM 1989 [MK-1],1,freeze-dried,ATCC  1782: Eubacterium angustum medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium sp. (ATCC 43726),$550.00,$467.50,unavailable,unavailable,1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Max Temperature: 37.0Celsius Min Temperature: 35.0Celsius,unavailable,unavailable
Eubacterium yurii subsp. yurii Margaret and Krywolap (ATCC 43713),$550.00,$467.50,unavailable,CSF,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Characterization
,$550.00,$467.50,unavailable,P1N10,2,freeze-dried,ATCC  1490: Modified chopped meat medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
,$550.00,$467.50,unavailable,P1N20,2,freeze-dried,ATCC  1539: Modified chopped meat medium (ATCC medium 1490) with formate and fumarate,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Bacteroides ureolyticus Jackson and Goodman (ATCC 43606),$550.00,$467.50,seqeunce available,P2N12,2,freeze-dried,ATCC  1539: Modified chopped meat medium (ATCC medium 1490) with formate and fumarate,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridioides difficile (Prevot) Lawson et al. (ATCC 43603),$550.00,$467.50,unavailable,5036,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  2722: Supplemented Tryptic Soy Broth/Agar",Temperature:  35Celsius  to 37Celsius Atmosphere:  Anaerobic,unavailable,unavailable
Clostridioides difficile (Prevot) Lawson et al. (ATCC 43601),$550.00,$467.50,unavailable,7322,2,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 35Celsius  to 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Selenomonas infelix Moore et al. (ATCC 43532),$550.00,$467.50,unavailable,VPI D75B-30,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Selenomonas artemidis Moore et al. (ATCC 43528),$550.00,$467.50,unavailable,VPI D22B-14,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 47.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Selenomonas dianae Moore et al. (ATCC 43527),$550.00,$467.50,unavailable,VPI D19A-11,1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides galacturonicus Jensen and Canale-Parola (ATCC 43244),$550.00,$467.50,unavailable,N6,2,freeze-dried,ATCC  1548: Anaerobic glucuronic acid,Temperature: 37.0Celsius Atmosphere: Anaerobic,2Celsius  to 8Celsius,Produces exopolygalacturonate lyase exopectate lyase
Leptotrichia buccalis (Robin) Trevisan (ATCC 43174),$550.00,$467.50,unavailable,RYC 29853,2,freeze-dried,ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Anaerobaculum mobile Menes and Muxi (ATCC 43122),$550.00,$467.50,unavailable,DSM 20664,1,freeze-dried,"ATCC  2107: Modified Reinforced Clostridial
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood",Temperature: 50Celsius Atmosphere: Anaerobic,unavailable,Produces nickel-iron hydrogenase NiFe hydrogenaseBiotechnology
Mobiluncus curtisii (ATCC 43063),$550.00,$467.50,unavailable,V125 [DSM 2711],2,frozen,ATCC  1257: ETSA medium,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium acetobutylicum McCoy et al. emend. Keis et al. (ATCC 39236),$550.00,$467.50,unavailable,B-11-3,1,freeze-dried,ATCC  1500: Corn starch soluble medium (CSSM),Max Temperature: 37.0Celsius Min Temperature: 35.0Celsius Atmosphere: Anaerobic,unavailable,Produces acetoneProduces butyl alcohol butanol
Clostridium tetanomorphum (Bulloch et al.) Bergey et al. (ATCC 3606),$550.00,$467.50,unavailable,149 [L.S. McClung 1719],1,freeze-dried,ATCC  38: Beef liver medium for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium butyricum Prazmowski (ATCC 3627),$550.00,$467.50,unavailable,"[A.J. Wilsdon type B, strain 37, L.S. McClung 1996]",1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Eubacterium xylanophilum van Gylswyk and van der Toorn (ATCC 35991),$550.00,$467.50,unavailable,X6C58,1,freeze-dried,ATCC  1841: Buffered clostridial medium with cellobiose,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Degrades xylan
Trichococcus pasteurii (Schink) Liu et al. (ATCC 35945),$550.00,$467.50,unavailable,"DSM 2381 [CCUG 37395, CIP 104580, KoTa2]",1,frozen,ATCC  1729: Ruminococcus pasteuri medium,Temperature: 30.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Acetivibrio cellulolyticus Patel et al. (ATCC 35928),$550.00,$467.50,unavailable,BAS [NRCC 2936],1,freeze-dried,"ATCC  1191: Clostridium thermocellum medium (ATCC medium 1190) with 18.75 g filter paper substituted for the glucose
ATCC  1191: Clostridium thermocellum medium (ATCC medium 1190) with 18.75 g filter paper substituted for the glucose
ATCC  1734: Cellulolytic medium with rumen fluid",Max Temperature: 37.0Celsius Min Temperature: 35.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Hungateiclostridium thermocellum Zhang et al. (ATCC 35609),$550.00,$467.50,unavailable,LQRI,1,freeze-dried,"ATCC  1190: Thermoanaerobacter ethanolicus medium
ATCC  1190: Thermoanaerobacter ethanolicus medium
ATCC  1465: Basal thermophile medium",Temperature: 60.0Celsius Atmosphere: Anaerobic,unavailable,Degrades celluloseProduces ethyl alcohol ethanolProduction of ethanol from celluloseBiotechnology
Fervidobacterium nodosum Patel et al. (ATCC 35602),$550.00,$467.50,unavailable,Rt17-B1,1,frozen,ATCC  1465: Basal thermophile medium,Temperature: 70.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides pyogenes Benno et al. (ATCC 35418),$550.00,$467.50,unavailable,[DSM 20611],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium stercorarium subsp. stercorarium Madden emend. Fardeau et al. (ATCC 35414),$550.00,$467.50,unavailable,NCIB 11754,1,freeze-dried,ATCC  1411: Cellulolytic medium for thermophiles,Temperature: 60.0Celsius Atmosphere: Anaerobic,unavailable,Produces alpha-glucuronidaseBiotechnology
Clostridium sp. (ATCC 35392),$550.00,$467.50,unavailable,B 11,1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium novyi (Migula) Bergey et al. (ATCC 3540),$550.00,$467.50,unavailable,15197 [L.S. McClung 1967],2,freeze-dried,ATCC  2107: Modified Reinforced Clostridial,"Temperature: 37Celsius 
Atmosphere: Anaerobic",unavailable,unavailable
Clostridium papyrosolvens Madden et al. (ATCC 35413),$550.00,$467.50,unavailable,NCIB 11394,1,freeze-dried,ATCC  1412: Cellulolytic medium with sea salts,Temperature: 26.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium populeti Sleat and Mah (ATCC 35295),$550.00,$467.50,unavailable,743A,1,freeze-dried,ATCC  1345: Anaerobic cellulolytic medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Degrades celluloseProduces butyrates butyrateProduces butyrates in degradation of cellulose
Mobiluncus mulieris Spiegel and Roberts (ATCC 35239),$550.00,$467.50,unavailable,BV 26-9,1,freeze-dried,ATCC  1257: ETSA medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Characterization
Clostridium purinilyticum Durre et al. (ATCC 33906),$550.00,$467.50,unavailable,DSM 1384 [WA1],1,freeze-dried,ATCC  1300: Clostridium acidiurici medium,Max Temperature: 37.0Celsius Min Temperature: 35.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Prevotella veroralis (Watabe et al.) Shah and Collins emend. Wu et al. (ATCC 33779),$550.00,$467.50,unavailable,VPI D22A-7,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Propionispira arboris Schink et al. (ATCC 33732),$550.00,$467.50,unavailable,12B4,1,frozen,"ATCC  1277: Propionispira medium (ATCC medium 1045) with 0.1% yeast extract and 0.4% sodium lactate
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 30Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Produces propionic acid
Prevotella buccae (Holdeman et al.) Shah and Collins (ATCC 33691),$550.00,$467.50,unavailable,1363.08,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Characterization
Prevotella buccae (Holdeman et al.) Shah and Collins (ATCC 33690),$550.00,$467.50,unavailable,938.11,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Characterization
Prevotella buccae (Holdeman et al.) Shah and Collins (ATCC 33689),$550.00,$467.50,unavailable,925.08,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Characterization
Eubacterium fissicatena Taylor (ATCC 33661),$550.00,$467.50,unavailable,NCIB 10446,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Fusobacterium simiae Slots and Potts (ATCC 33568),$550.00,$467.50,unavailable,7511 R2-13,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Veillonella caviae Mays et al. (ATCC 33540),"For-Profit:
$376.00",,unavailable,VPI 12140,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
,$550.00,$467.50,unavailable,B 912,2,freeze-dried,ATCC  989: Chopped meat medium (ATCC medium 593) with formate and fumarate,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Characterization
,$550.00,$467.50,unavailable,UAH 1,2,freeze-dried,ATCC  989: Chopped meat medium (ATCC medium 593) with formate and fumarate,"Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Characterization
Pectinatus frisingensis Schleifer et al. (ATCC 33332),$550.00,$467.50,unavailable,VTT-E-79100,1,freeze-dried,ATCC  416: Lactobacilli MRS Agar/Broth,"Temperature: 30Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Characterization
Acetivibrio ethanolgignens Robinson and Ritchie (ATCC 33324),$550.00,$467.50,unavailable,77-6,1,freeze-dried,"ATCC  1237: Modified peptone-yeast extract glucose (MPYG)
ATCC  1237: Modified peptone-yeast extract glucose (MPYG)
ATCC  1365: E medium for anaerobes (ATCC medium 602) with 0.1% cellobiose",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Prevotella oralis (Loesche et al.) Shah and Collins (ATCC 33321),$550.00,$467.50,unavailable,VPI 5832,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Eubacterium saburreum (Prevot) Holdeman and Moore (ATCC 33319),$550.00,$467.50,unavailable,T110,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Eubacterium saburreum (Prevot) Holdeman and Moore (ATCC 33318),$550.00,$467.50,unavailable,02,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Prevotella zoogleoformans (Weinberg et al.) Shah and Collins emend. Moore et al. (ATCC 33285),$550.00,$467.50,unavailable,VPI D28K-1,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Anaerovibrio lipolyticus Hungate (ATCC 33276),$550.00,$467.50,unavailable,"VPI 7553 [AB 295B, DSM 3074]",1,freeze-dried,"ATCC  1015: Chopped meat carbohydrate medium (ATCC  593) with 0.1% cellobiose, 0.1% maltose and 0.1% starch",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Eubacterium saburreum (Prevot) Holdeman and Moore (ATCC 33271),$550.00,$467.50,unavailable,VPI 11763 [T2],1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Prevotella denticola (Shah and Collins) Shah and Collins emend. Wu et al. (ATCC 33184),$550.00,$467.50,unavailable,VPI D25C2A,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Prevotella denticola (Shah and Collins) Shah and Collins emend. Wu et al. (ATCC 33185),$550.00,$467.50,unavailable,VPI 10043 [Emory 12781-74B],2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Selenomonas sputigena (Flugge) Boskamp (ATCC 33150),$550.00,$467.50,unavailable,VPI 10068 [JCM 6580],1,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium polysaccharolyticum (van Gylswyk) van Gylswyk et al. (ATCC 33142),$550.00,$467.50,unavailable,B,1,frozen,ATCC  1560: Cellulolytic medium with rumen fluid,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Porphyromonas macacae (Slots and Genco) Love (ATCC 33141),$550.00,$467.50,unavailable,7728-L6C,2,freeze-dried,ATCC  2722: Supplemented Tryptic Soy Broth/Agar,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Mogibacterium timidum (Holdeman et al.) Nakazawa et al. (ATCC 33092),$550.00,$467.50,unavailable,VPI D10B-17 [CIP 105797],2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Characterization
Clostridium laniganii McClung and McCoy (ATCC 33053),$550.00,$467.50,unavailable,248 UNSW 047500 [11-2],1,freeze-dried,ATCC  1126: Potato medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Dichelobacter nodosus (Beveridge) Dewhirst et al. (ATCC 31545),$550.00,$467.50,unavailable,CN6476 [CSIRO 198],2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Clostridium cocleatum Kaneuchi et al. (ATCC 29902),$550.00,$467.50,unavailable,I50 [NCTC 11210],1,frozen,ATCC  1004: Sweet E broth for anaerobes,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides coagulans Eggerth and Gagnon (ATCC 29798),$550.00,$467.50,unavailable,VPI 8755 [EUH 581-73],2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 29762),$550.00,$467.50,unavailable,2044R3,2,freeze-dried,ATCC  1490: Modified chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides fragilis (Veillon and Zuber) Castellani and Chalmers (ATCC 29771),$550.00,$467.50,unavailable,2044 [CDC 1261; M-488],2,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1080: Schaedler broth
ATCC  593: Chopped meat medium",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Clostridium subterminale (Hall and Whitehead) Spray (ATCC 29748),$550.00,$467.50,unavailable,SB4,1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Ruminobacter amylophilus (Hamlin and Hungate) Stackebrandt and Hippe (ATCC 29744),$550.00,$467.50,unavailable,"VPI 2502B [DSM 1361, H-18]",1,freeze-dried,"ATCC  1102: Chopped meat carbohydrate medium with 0.1% cellobiose, 0.1% maltose, 0.1% starch, and 0.1% Tween 80",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Produces succinic acid
Clostridium sp. (ATCC 29733),$550.00,$467.50,unavailable,VPI C48-50,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Degrades bile salts
Rikenella microfusus (Kaneuchi and Mitsuoka) Collins et al. (ATCC 29728),$550.00,$467.50,unavailable,Q-1 [NCTC 11190],1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bacteroides vulgatus Eggerth and Gagnon (ATCC 29327),$550.00,$467.50,unavailable,WAL 1887,2,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Susceptibility disc testing antibiotics
Clostridium tarantellae Lawson and Rainey (ATCC 29255),$550.00,$467.50,unavailable,87,1,freeze-dried,"ATCC  1490: Modified chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 25Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Fusobacterium perfoetens (Tissier) Moore and Holdeman (ATCC 29250),$550.00,$467.50,unavailable,PVA B3/63,1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Slackia heliotrinireducens (Lanigan) Wade et al. (ATCC 29202),$550.00,$467.50,unavailable,RHS 1 [NCTC 11029],1,freeze-dried,ATCC  2008: TYM medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Degrades pyrrolizidine alkaloidsDetoxification of pyrrolizidines
Eubacterium dolichum Moore et al. (ATCC 29143),$550.00,$467.50,unavailable,VPI C9-20 [DSM 3991],1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bifidobacterium sp. (ATCC 27918),$550.00,$467.50,unavailable,RU919,1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bifidobacterium boum Scardovi et al. (ATCC 27917),$550.00,$467.50,unavailable,RU917,1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bifidobacterium cuniculi Scardovi et al. (ATCC 27916),$550.00,$467.50,unavailable,RA93,1,freeze-dried,ATCC  1053: Reinforced Clostridial medium (Oxoid CM149),Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Eubacterium cylindroides (Rocchi) Holdeman and Moore (ATCC 27804),$550.00,$467.50,unavailable,VPI 3651 [JCM 7588],1,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Mitsuokella multacida (Mitsuoka et al.) Shah and Collins (ATCC 27724),$550.00,$467.50,unavailable,P 208-58 [NCTC 10935],2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Characterization
Clostridium celatum Hauschild and Holdeman (ATCC 27791),$550.00,$467.50,unavailable,VPI 8759-1 [GD-1],1,freeze-dried,"ATCC  593: Chopped meat medium
ATCC  260: Trypticase soy agar/broth with defibrinated sheep blood","Temperature: 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,unavailable
Mitsuokella multacida (Mitsuoka et al.) Shah and Collins (ATCC 27772),$550.00,$467.50,unavailable,GE 374-14,2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,Characterization
Clostridium colinum Berkhoff et al. (ATCC 27769),$550.00,$467.50,unavailable,72097,1,freeze-dried,ATCC  1017: Chopped meat glucose medium (ATCC  593) with 5.0 g glucose,Temperature: 35Celsius  to 37Celsius Atmosphere: Anaerobic,Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Characterization
Clostridium colinum Berkhoff et al. (ATCC 27770),$550.00,$467.50,unavailable,72042,1,freeze-dried,ATCC  1017: Chopped meat glucose medium (ATCC  593) with 5.0 g glucose,"Temperature: 35Celsius  to 37Celsius 
Atmosphere: Anaerobic",Frozen: -80Celsius  or colderFreeze-Dried: 2Celsius  to 8Celsius Live Culture: See Propagation Section,Characterization
Mitsuokella multacida (Mitsuoka et al.) Shah and Collins (ATCC 27723),$550.00,$467.50,unavailable,A 405-1 [NCTC 10934],2,freeze-dried,ATCC  593: Chopped meat medium,Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
Bifidobacterium pullorum Trovatelli et al. (ATCC 27685),$550.00,$467.50,unavailable,B 145,1,freeze-dried,"ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  1053: Reinforced Clostridial medium (Oxoid CM149)
ATCC  715: Trypticase-phytone-glucose medium (ATCC medium 549) with Tween 80 (2 ml/L)",Temperature: 37.0Celsius Atmosphere: Anaerobic,unavailable,unavailable
